subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,GPT,TRT,nFix,reg,surprisal,word,word_clean,word_length,word_position,word_pos_norm,log_freq
ZMG,8,333,22,17,29,,,,,0,0,6.2246870946720305,the,the,3.0,17.0,0.4146341463414634,7.73
ZMG,8,333,22,18,29,,,,,0,0,9.205475952883557,delight,delight,7.0,18.0,0.43902439024390244,3.97
ZMG,8,333,22,19,29,,,,,0,0,1.3594000594577862,of,of,2.0,19.0,0.4634146341463415,7.4
ZMG,8,333,22,20,29,,,,,0,0,13.028265384391162,"discovery,",discovery,9.0,20.0,0.4878048780487805,4.45
ZMG,8,333,22,21,29,,,,,0,0,6.6590554207889845,of,of,2.0,21.0,0.5121951219512195,7.4
ZMG,8,333,22,22,29,,,,,0,0,8.854585941703599,having,having,6.0,22.0,0.5365853658536586,5.59
ZMG,8,333,22,23,29,,,,,0,0,3.9555149785191674,been,been,4.0,23.0,0.5609756097560976,6.27
ZMG,8,333,22,24,29,,,,,0,0,12.132371639690112,immersed,immersed,8.0,24.0,0.5853658536585366,3.41
ZMG,8,333,22,25,29,,,,,0,0,0.33173606687722146,in,in,2.0,25.0,0.6097560975609756,7.27
ZMG,8,333,22,26,29,,,,,0,0,2.0555148013156295,a,a,1.0,26.0,0.6341463414634146,7.36
ZMG,8,333,22,27,29,,,,,0,0,9.593822409560227,foreign,foreign,7.0,27.0,0.6585365853658537,5.08
ZMG,8,333,22,28,29,,,,,0,0,4.5491192893475825,culture,culture,7.0,28.0,0.6829268292682927,5.03
ZMG,8,334,23,0,23,,,,,0,0,,...,,0.0,0.0,0.0,0.0
ZMG,8,334,23,1,23,,,,,0,0,9.881640191293362,about,about,5.0,1.0,0.05,6.4
ZMG,8,334,23,2,23,,,,,0,0,7.690559205521869,as,as,2.0,2.0,0.1,6.77
ZMG,8,334,23,3,23,,,,,0,0,9.441478801564745,exciting,exciting,8.0,3.0,0.15,4.54
ZMG,8,334,23,4,23,,,,,0,0,6.2045431107417715,to,to,2.0,4.0,0.2,7.43
ZMG,8,334,23,5,23,,,,,0,0,2.4785721724506384,watch,watch,5.0,5.0,0.25,5.34
ZMG,8,334,23,6,23,,,,,0,0,0.24552253986090242,as,as,2.0,6.0,0.3,6.77
ZMG,8,334,23,7,23,,,,,0,0,10.677972147514028,two,two,3.0,7.0,0.35,6.1
ZMG,8,334,23,8,23,,,,,0,0,18.858322378263274,last-place,last-place,10.0,8.0,0.4,5.48
ZMG,8,334,23,9,23,,,,,0,0,9.297474288344297,basketball,basketball,10.0,9.0,0.45,4.56
ZMG,8,334,23,10,23,,,,,0,0,0.9410458978759223,teams,teams,5.0,10.0,0.5,4.97
ZMG,8,334,23,11,23,,,,,0,0,6.315579925653025,playing,playing,7.0,11.0,0.55,5.37
ZMG,8,334,23,12,23,,,,,0,0,5.183671637450527,one,one,3.0,12.0,0.6,6.47
ZMG,8,334,23,13,23,232.0,232.0,232.0,356.0,2,1,0.7412533084032958,another,another,7.0,13.0,0.65,5.74
ZMG,8,334,23,14,23,126.0,126.0,250.0,126.0,1,1,4.307073658245679,on,on,2.0,14.0,0.7,6.91
ZMG,8,334,23,15,23,214.0,214.0,214.0,214.0,1,0,2.052977025319498,the,the,3.0,15.0,0.75,7.73
ZMG,8,334,23,16,23,156.0,156.0,156.0,156.0,1,0,8.347257759576417,final,final,5.0,16.0,0.8,5.28
ZMG,8,334,23,17,23,,,,,0,0,1.4186661408583645,day,day,3.0,17.0,0.85,5.95
ZMG,8,334,23,18,23,214.0,214.0,214.0,476.0,2,0,0.16074100488916115,of,of,2.0,18.0,0.9,7.4
ZMG,8,334,23,19,23,242.0,242.0,242.0,242.0,1,0,0.9878078946541945,the,the,3.0,19.0,0.95,7.73
ZMG,8,334,23,20,23,208.0,208.0,1178.0,452.0,2,0,4.624571689916765,season.,season,6.0,20.0,1.0,5.48
ZMG,8,334,23,21,23,,,,,0,0,,,,,,,
ZMG,8,334,23,22,23,,,,,0,0,,,,,,,
ZMG,8,335,24,0,5,,,,,0,0,,Girls,girls,5.0,0.0,0.0,5.17
ZMG,8,335,24,1,5,,,,,0,0,14.368005763063518,gone,gone,4.0,1.0,0.16666666666666666,5.17
ZMG,8,335,24,2,5,,,,,0,0,6.0262920362203145,wild,wild,4.0,2.0,0.3333333333333333,4.8
ZMG,8,335,24,3,5,,,,,0,0,4.524280866979372,and,and,3.0,3.0,0.5,7.41
ZMG,8,335,24,4,5,,,,,0,0,7.446313572350129,gone,gone,4.0,4.0,0.6666666666666666,5.17
ZMG,8,336,25,0,10,,,,,0,0,,To,to,2.0,0.0,0.0,7.43
ZMG,8,336,25,1,10,,,,,0,0,8.94890673088159,say,say,3.0,1.0,0.047619047619047616,5.89
ZMG,8,336,25,2,10,,,,,0,0,23.74310571074463,Analyze,analyze,7.0,2.0,0.09523809523809523,3.84
ZMG,8,336,25,3,10,,,,,0,0,11.187178380188632,That,that,4.0,3.0,0.14285714285714285,7.01
ZMG,8,336,25,4,10,,,,,0,0,2.446950754332399,is,is,2.0,4.0,0.19047619047619047,7.07
ZMG,8,336,25,5,10,,,,,0,0,15.382616723898055,De,de,2.0,5.0,0.23809523809523808,5.23
ZMG,8,336,25,6,10,,,,,0,0,12.055937390167152,Niro's,niro's,6.0,6.0,0.2857142857142857,1.82
ZMG,8,336,25,7,10,,,,,0,0,5.077584139265803,best,best,4.0,7.0,0.3333333333333333,5.84
ZMG,8,336,25,8,10,,,,,0,0,7.474792523471804,film,film,4.0,8.0,0.38095238095238093,5.2
ZMG,8,336,25,9,10,,,,,0,0,5.656589186827777,since,since,5.0,9.0,0.42857142857142855,5.75
ZMG,8,337,26,0,13,,,,,0,0,,Like,like,4.0,0.0,0.0,6.41
ZMG,8,337,26,1,13,,,,,0,0,9.46832735715624,being,being,5.0,1.0,0.037037037037037035,5.95
ZMG,8,337,26,2,13,,,,,0,0,9.802784770011558,trapped,trapped,7.0,2.0,0.07407407407407407,4.19
ZMG,8,337,26,3,13,,,,,0,0,4.646687798904468,inside,inside,6.0,3.0,0.1111111111111111,5.19
ZMG,8,337,26,4,13,,,,,0,0,1.6665050075545813,a,a,1.0,4.0,0.14814814814814814,7.36
ZMG,8,337,26,5,13,,,,,0,0,8.157194916593705,huge,huge,4.0,5.0,0.18518518518518517,5.06
ZMG,8,337,26,6,13,,,,,0,0,11.257815094551004,video,video,5.0,6.0,0.2222222222222222,5.43
ZMG,8,337,26,7,13,,,,,0,0,3.855278115138483,"game,",game,4.0,7.0,0.25925925925925924,5.72
ZMG,8,337,26,8,13,,,,,0,0,7.127763178838414,where,where,5.0,8.0,0.2962962962962963,6.0
ZMG,8,337,26,9,13,,,,,0,0,19.328291543065458,"exciting,",exciting,8.0,9.0,0.3333333333333333,4.54
ZMG,8,337,26,10,13,,,,,0,0,16.00672800526712,inane,inane,5.0,10.0,0.37037037037037035,2.7
ZMG,8,337,26,11,13,,,,,0,0,9.553296417710914,images,images,6.0,11.0,0.4074074074074074,4.75
ZMG,8,337,26,12,13,,,,,0,0,10.927737047917258,keep,keep,4.0,12.0,0.4444444444444444,5.66
ZMG,8,338,27,0,14,,,,,0,0,24.498823362024762,`Enigma',enigma',7.0,0.0,0.0,3.24
ZMG,8,338,27,1,14,,,,,0,0,4.3715733436946635,is,is,2.0,1.0,0.03571428571428571,7.07
ZMG,8,338,27,2,14,,,,,0,0,3.3089382913984986,the,the,3.0,2.0,0.07142857142857142,7.73
ZMG,8,338,27,3,14,,,,,0,0,10.268691962574337,kind,kind,4.0,3.0,0.10714285714285714,5.45
ZMG,8,338,27,4,14,,,,,0,0,0.17844481297765324,of,of,2.0,4.0,0.14285714285714285,7.4
ZMG,8,338,27,5,14,,,,,0,0,15.97345417783939,engaging,engaging,8.0,5.0,0.17857142857142858,4.13
ZMG,8,338,27,6,14,,,,,0,0,10.01656539640946,historical,historical,10.0,6.0,0.21428571428571427,4.69
ZMG,8,338,27,7,14,,,,,0,0,3.5647979129830043,drama,drama,5.0,7.0,0.25,4.67
ZMG,8,338,27,8,14,,,,,0,0,0.9603765758502512,that,that,4.0,8.0,0.2857142857142857,7.01
ZMG,8,338,27,9,14,,,,,0,0,11.22301956462844,Hollywood,hollywood,9.0,9.0,0.32142857142857145,4.52
ZMG,8,338,27,10,14,,,,,0,0,12.07510829625883,appears,appears,7.0,10.0,0.35714285714285715,4.84
ZMG,8,338,27,11,14,270.0,270.0,270.0,270.0,1,0,0.4253726875722497,to,to,2.0,11.0,0.39285714285714285,7.43
ZMG,8,338,27,12,14,,,,,0,0,2.623720542281974,have,have,4.0,12.0,0.42857142857142855,6.71
ZMG,8,338,27,13,14,212.0,390.0,390.0,390.0,2,0,8.042433645395365,given,given,5.0,13.0,0.4642857142857143,5.41
ZMG,8,339,28,0,3,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZMG,8,339,28,1,3,,,,,0,0,13.401889782188674,Rock,rock,4.0,1.0,0.045454545454545456,5.03
ZMG,8,339,28,2,3,,,,,0,0,6.327201137337126,has,has,3.0,2.0,0.09090909090909091,6.37
ZMG,8,340,29,0,26,,,,,0,0,13.290524824379574,Visually,visually,8.0,0.0,0.0,3.68
ZMG,8,340,29,1,26,,,,,0,0,17.80999357379214,sumptuous,sumptuous,9.0,1.0,0.25,3.02
ZMG,8,340,29,2,26,,,,,0,0,6.26803910544032,but,but,3.0,2.0,0.5,6.63
ZMG,8,340,29,3,26,,,,,0,0,15.52767514680299,intellectually,intellectually,14.0,3.0,0.75,3.34
ZMG,8,340,29,4,26,,,,,0,0,19.52949052066551,stultifying.,stultifying,11.0,4.0,1.0,1.91
ZMG,8,340,29,5,26,,,,,0,0,,,,,,,
ZMG,8,340,29,6,26,,,,,0,0,,,,,,,
ZMG,8,340,29,7,26,,,,,0,0,,,,,,,
ZMG,8,340,29,8,26,,,,,0,0,,,,,,,
ZMG,8,340,29,9,26,,,,,0,0,,,,,,,
ZMG,8,340,29,10,26,,,,,0,0,,,,,,,
ZMG,8,340,29,11,26,150.0,150.0,150.0,150.0,1,0,,,,,,,
ZMG,8,340,29,12,26,,,,,0,0,,,,,,,
ZMG,8,340,29,13,26,,,,,0,0,,,,,,,
ZMG,8,340,29,14,26,,,,,0,0,,,,,,,
ZMG,8,340,29,15,26,,,,,0,0,,,,,,,
ZMG,8,340,29,16,26,,,,,0,0,,,,,,,
ZMG,8,340,29,17,26,214.0,214.0,214.0,214.0,1,0,,,,,,,
ZMG,8,340,29,18,26,84.0,84.0,84.0,84.0,1,0,,,,,,,
ZMG,8,340,29,19,26,,,,,0,0,,,,,,,
ZMG,8,340,29,20,26,,,,,0,0,,,,,,,
ZMG,8,340,29,21,26,158.0,158.0,158.0,158.0,1,1,,,,,,,
ZMG,8,340,29,22,26,138.0,138.0,296.0,138.0,1,0,,,,,,,
ZMG,8,340,29,23,26,136.0,136.0,136.0,136.0,1,0,,,,,,,
ZMG,8,340,29,24,26,,,,,0,0,,,,,,,
ZMG,8,340,29,25,26,246.0,246.0,246.0,246.0,1,0,,,,,,,
ZMG,8,341,30,0,4,,,,,0,0,,So,so,2.0,0.0,0.0,6.52
ZMG,8,341,30,1,4,,,,,0,0,15.049470506772916,"young,",young,5.0,1.0,0.1111111111111111,5.43
ZMG,8,341,30,2,4,,,,,0,0,7.565804366447194,so,so,2.0,2.0,0.2222222222222222,6.52
ZMG,8,341,30,3,4,,,,,0,0,6.51578510150507,"smart,",smart,5.0,3.0,0.3333333333333333,4.83
ZMG,8,342,31,0,21,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZMG,8,342,31,1,21,,,,,0,0,10.828273289547864,problem,problem,7.0,1.0,0.08333333333333333,5.4
ZMG,8,342,31,2,21,380.0,380.0,380.0,380.0,1,0,1.2812502829924717,is,is,2.0,2.0,0.16666666666666666,7.07
ZMG,8,342,31,3,21,,,,,0,0,1.0945838393903218,that,that,4.0,3.0,0.25,7.01
ZMG,8,342,31,4,21,222.0,222.0,222.0,222.0,1,1,7.414610978420682,for,for,3.0,4.0,0.3333333333333333,7.01
ZMG,8,342,31,5,21,120.0,120.0,342.0,120.0,1,0,3.502907892278212,the,the,3.0,5.0,0.4166666666666667,7.73
ZMG,8,342,31,6,21,,,,,0,0,3.18621387949991,most,most,4.0,6.0,0.5,6.0
ZMG,8,342,31,7,21,,,,,0,0,1.1278043038261631,"part,",part,4.0,7.0,0.5833333333333334,5.78
ZMG,8,342,31,8,21,,,,,0,0,2.6103488911773907,the,the,3.0,8.0,0.6666666666666666,7.73
ZMG,8,342,31,9,21,,,,,0,0,11.34297539981344,film,film,4.0,9.0,0.75,5.2
ZMG,8,342,31,10,21,,,,,0,0,2.2466580393110633,is,is,2.0,10.0,0.8333333333333334,7.07
ZMG,8,342,31,11,21,,,,,0,0,17.175820662412665,deadly,deadly,6.0,11.0,0.9166666666666666,4.16
ZMG,8,342,31,12,21,,,,,0,0,9.656455395316748,dull.,dull,4.0,12.0,1.0,3.94
ZMG,8,342,31,13,21,,,,,0,0,,,,,,,
ZMG,8,342,31,14,21,,,,,0,0,,,,,,,
ZMG,8,342,31,15,21,,,,,0,0,,,,,,,
ZMG,8,342,31,16,21,,,,,0,0,,,,,,,
ZMG,8,342,31,17,21,,,,,0,0,,,,,,,
ZMG,8,342,31,18,21,,,,,0,0,,,,,,,
ZMG,8,342,31,19,21,,,,,0,0,,,,,,,
ZMG,8,342,31,20,21,,,,,0,0,,,,,,,
ZMG,8,343,32,0,18,,,,,0,0,,A,a,1.0,0.0,0.0,7.36
ZMG,8,343,32,1,18,,,,,0,0,18.23721778358792,thinly,thinly,6.0,1.0,0.07692307692307693,3.27
ZMG,8,343,32,2,18,,,,,0,0,0.9200027886469525,veiled,veiled,6.0,2.0,0.15384615384615385,3.26
ZMG,8,343,32,3,18,,,,,0,0,9.95484563852902,look,look,4.0,3.0,0.23076923076923078,5.81
ZMG,8,343,32,4,18,,,,,0,0,0.5739048590549737,at,at,2.0,4.0,0.3076923076923077,6.7
ZMG,8,343,32,5,18,,,,,0,0,13.172493819023032,different,different,9.0,5.0,0.38461538461538464,5.59
ZMG,8,343,32,6,18,,,,,0,0,4.040356771912204,aspects,aspects,7.0,6.0,0.46153846153846156,4.5
ZMG,8,343,32,7,18,,,,,0,0,0.042218787522236734,of,of,2.0,7.0,0.5384615384615384,7.4
ZMG,8,343,32,8,18,,,,,0,0,9.612285091095652,Chinese,chinese,7.0,8.0,0.6153846153846154,5.01
ZMG,8,343,32,9,18,,,,,0,0,4.009113371660562,life,life,4.0,9.0,0.6923076923076923,5.89
ZMG,8,343,32,10,18,,,,,0,0,22.73820532033443,clashing,clashing,8.0,10.0,0.7692307692307693,2.91
ZMG,8,343,32,11,18,260.0,260.0,260.0,426.0,2,1,0.4675065452244784,with,with,4.0,11.0,0.8461538461538461,6.85
ZMG,8,343,32,12,18,,,,,0,0,6.816587401395696,each,each,4.0,12.0,0.9230769230769231,5.69
ZMG,8,343,32,13,18,232.0,232.0,232.0,232.0,1,0,2.132716034342399,other.,other,5.0,13.0,1.0,6.16
ZMG,8,343,32,14,18,110.0,110.0,110.0,374.0,2,0,,,,,,,
ZMG,8,343,32,15,18,178.0,178.0,178.0,420.0,2,0,,,,,,,
ZMG,8,343,32,16,18,,,,,0,0,,,,,,,
ZMG,8,343,32,17,18,156.0,156.0,1084.0,412.0,2,0,,,,,,,
ZMG,8,344,33,0,33,,,,,0,0,,An,an,2.0,0.0,0.0,6.53
ZMG,8,344,33,1,33,,,,,0,0,17.952543962950628,exhilarating,exhilarating,12.0,1.0,0.5,3.12
ZMG,8,344,33,2,33,,,,,0,0,5.65938252904309,experience.,experience,10.0,2.0,1.0,5.27
ZMG,8,344,33,3,33,,,,,0,0,,,,,,,
ZMG,8,344,33,4,33,,,,,0,0,,,,,,,
ZMG,8,344,33,5,33,,,,,0,0,,,,,,,
ZMG,8,344,33,6,33,,,,,0,0,,,,,,,
ZMG,8,344,33,7,33,,,,,0,0,,,,,,,
ZMG,8,344,33,8,33,,,,,0,0,,,,,,,
ZMG,8,344,33,9,33,,,,,0,0,,,,,,,
ZMG,8,344,33,10,33,,,,,0,0,,,,,,,
ZMG,8,344,33,11,33,322.0,322.0,322.0,698.0,3,1,,,,,,,
ZMG,8,344,33,12,33,,,,,0,0,,,,,,,
ZMG,8,344,33,13,33,242.0,242.0,242.0,242.0,1,0,,,,,,,
ZMG,8,344,33,14,33,388.0,568.0,568.0,568.0,2,0,,,,,,,
ZMG,8,344,33,15,33,204.0,204.0,1448.0,504.0,2,0,,,,,,,
ZMG,8,344,33,16,33,460.0,694.0,694.0,694.0,2,0,,,,,,,
ZMG,8,344,33,17,33,,,,,0,0,,,,,,,
ZMG,8,344,33,18,33,,,,,0,0,,,,,,,
ZMG,8,344,33,19,33,,,,,0,0,,,,,,,
ZMG,8,344,33,20,33,,,,,0,0,,,,,,,
ZMG,8,344,33,21,33,,,,,0,0,,,,,,,
ZMG,8,344,33,22,33,,,,,0,0,,,,,,,
ZMG,8,344,33,23,33,,,,,0,0,,,,,,,
ZMG,8,344,33,24,33,,,,,0,0,,,,,,,
ZMG,8,344,33,25,33,,,,,0,0,,,,,,,
ZMG,8,344,33,26,33,,,,,0,0,,,,,,,
ZMG,8,344,33,27,33,,,,,0,0,,,,,,,
ZMG,8,344,33,28,33,,,,,0,0,,,,,,,
ZMG,8,344,33,29,33,,,,,0,0,,,,,,,
ZMG,8,344,33,30,33,,,,,0,0,,,,,,,
ZMG,8,344,33,31,33,,,,,0,0,,,,,,,
ZMG,8,344,33,32,33,,,,,0,0,,,,,,,
ZMG,8,345,34,0,25,,,,,0,0,,Its,its,3.0,0.0,0.0,6.14
ZMG,8,345,34,1,25,,,,,0,0,13.207144883518872,vision,vision,6.0,1.0,0.04,4.63
ZMG,8,345,34,2,25,,,,,0,0,2.112565402207793,of,of,2.0,2.0,0.08,7.4
ZMG,8,345,34,3,25,,,,,0,0,9.653889758131175,that,that,4.0,3.0,0.12,7.01
ZMG,8,345,34,4,25,,,,,0,0,17.393345695085152,awkward,awkward,7.0,4.0,0.16,4.29
ZMG,8,345,34,5,25,,,,,0,0,9.283567083264927,age,age,3.0,5.0,0.2,5.32
ZMG,8,345,34,6,25,,,,,0,0,5.856318830650188,when,when,4.0,6.0,0.24,6.37
ZMG,8,345,34,7,25,,,,,0,0,8.931118221337549,sex,sex,3.0,7.0,0.28,5.22
ZMG,8,345,34,8,25,,,,,0,0,14.791396780541202,threatens,threatens,9.0,8.0,0.32,3.75
ZMG,8,345,34,9,25,196.0,196.0,196.0,196.0,1,0,1.4537165490695065,to,to,2.0,9.0,0.36,7.43
ZMG,8,345,34,10,25,,,,,0,0,7.288426619552036,overwhelm,overwhelm,9.0,10.0,0.4,3.15
ZMG,8,345,34,11,25,,,,,0,0,6.771203243624812,everything,everything,10.0,11.0,0.44,5.54
ZMG,8,345,34,12,25,,,,,0,0,3.469740006163414,else,else,4.0,12.0,0.48,5.38
ZMG,8,345,34,13,25,190.0,190.0,190.0,190.0,1,0,2.7541238075589356,is,is,2.0,13.0,0.52,7.07
ZMG,8,345,34,14,25,140.0,140.0,140.0,140.0,1,0,15.230213953870676,acute,acute,5.0,14.0,0.56,4.0
ZMG,8,345,34,15,25,230.0,230.0,230.0,230.0,1,0,5.578125885989939,enough,enough,6.0,15.0,0.6,5.54
ZMG,8,345,34,16,25,152.0,152.0,152.0,152.0,1,0,2.4305504887461216,to,to,2.0,16.0,0.64,7.43
ZMG,8,345,34,17,25,86.0,86.0,86.0,86.0,1,0,3.5820391737320008,make,make,4.0,17.0,0.68,6.08
ZMG,8,345,34,18,25,,,,,0,0,7.413400908489211,everyone,everyone,8.0,18.0,0.72,5.47
ZMG,8,345,34,19,25,,,,,0,0,5.6776312641608415,who,who,3.0,19.0,0.76,6.34
ZMG,8,345,34,20,25,,,,,0,0,3.9700588633720315,has,has,3.0,20.0,0.8,6.37
ZMG,8,345,34,21,25,,,,,0,0,3.7371179938068058,been,been,4.0,21.0,0.84,6.27
ZMG,8,345,34,22,25,144.0,144.0,144.0,144.0,1,0,6.32578468822462,there,there,5.0,22.0,0.88,6.31
ZMG,8,345,34,23,25,176.0,176.0,176.0,576.0,3,1,8.989857046926245,squirm,squirm,6.0,23.0,0.92,2.78
ZMG,8,345,34,24,25,180.0,180.0,838.0,438.0,2,0,4.486607723342572,with,with,4.0,24.0,0.96,6.85
ZMG,8,346,35,0,31,,,,,0,0,10.779691995795272,Remarkably,remarkably,10.0,0.0,0.0,3.77
ZMG,8,346,35,1,31,,,,,0,0,14.340734818081506,accessible,accessible,10.0,1.0,0.3333333333333333,4.18
ZMG,8,346,35,2,31,,,,,0,0,3.0763444828227136,and,and,3.0,2.0,0.6666666666666666,7.41
ZMG,8,346,35,3,31,,,,,0,0,20.50723743024423,affecting.,affecting,9.0,3.0,1.0,4.07
ZMG,8,346,35,4,31,,,,,0,0,,,,,,,
ZMG,8,346,35,5,31,,,,,0,0,,,,,,,
ZMG,8,346,35,6,31,,,,,0,0,,,,,,,
ZMG,8,346,35,7,31,,,,,0,0,,,,,,,
ZMG,8,346,35,8,31,,,,,0,0,,,,,,,
ZMG,8,346,35,9,31,,,,,0,0,,,,,,,
ZMG,8,346,35,10,31,,,,,0,0,,,,,,,
ZMG,8,346,35,11,31,108.0,108.0,108.0,108.0,1,1,,,,,,,
ZMG,8,346,35,12,31,,,,,0,0,,,,,,,
ZMG,8,346,35,13,31,194.0,194.0,470.0,362.0,2,0,,,,,,,
ZMG,8,346,35,14,31,114.0,114.0,298.0,298.0,2,1,,,,,,,
ZMG,8,346,35,15,31,306.0,306.0,306.0,466.0,2,1,,,,,,,
ZMG,8,346,35,16,31,252.0,252.0,252.0,252.0,1,0,,,,,,,
ZMG,8,346,35,17,31,186.0,186.0,186.0,340.0,2,0,,,,,,,
ZMG,8,346,35,18,31,,,,,0,0,,,,,,,
ZMG,8,346,35,19,31,354.0,536.0,1400.0,536.0,2,0,,,,,,,
ZMG,8,346,35,20,31,,,,,0,0,,,,,,,
ZMG,8,346,35,21,31,,,,,0,0,,,,,,,
ZMG,8,346,35,22,31,,,,,0,0,,,,,,,
ZMG,8,346,35,23,31,,,,,0,0,,,,,,,
ZMG,8,346,35,24,31,,,,,0,0,,,,,,,
ZMG,8,346,35,25,31,,,,,0,0,,,,,,,
ZMG,8,346,35,26,31,,,,,0,0,,,,,,,
ZMG,8,346,35,27,31,,,,,0,0,,,,,,,
ZMG,8,346,35,28,31,,,,,0,0,,,,,,,
ZMG,8,346,35,29,31,,,,,0,0,,,,,,,
ZMG,8,346,35,30,31,,,,,0,0,,,,,,,
ZMG,8,347,36,0,27,,,,,0,0,,The,the,3.0,0.0,0.0,7.73
ZMG,8,347,36,1,27,,,,,0,0,18.140395162787826,climactic,climactic,9.0,1.0,0.05,2.87
ZMG,8,347,36,2,27,140.0,140.0,140.0,140.0,1,1,8.052167175503596,events,events,6.0,2.0,0.1,5.08
ZMG,8,347,36,3,27,300.0,300.0,300.0,450.0,2,1,4.627924835660637,are,are,3.0,3.0,0.15,6.74
ZMG,8,347,36,4,27,238.0,238.0,528.0,238.0,1,0,7.1658827894368535,so,so,2.0,4.0,0.2,6.52
ZMG,8,347,36,5,27,,,,,0,0,5.521973550483232,well,well,4.0,5.0,0.25,6.03
ZMG,8,347,36,6,27,,,,,0,0,8.593704082748598,realized,realized,8.0,6.0,0.3,4.59
ZMG,8,347,36,7,27,,,,,0,0,1.6511067128922305,that,that,4.0,7.0,0.35,7.01
ZMG,8,347,36,8,27,,,,,0,0,3.9900941542669455,you,you,3.0,8.0,0.4,6.98
ZMG,8,347,36,9,27,,,,,0,0,5.480187269768397,may,may,3.0,9.0,0.45,5.98
ZMG,8,347,36,10,27,,,,,0,0,5.727603575091444,forget,forget,6.0,10.0,0.5,5.06
ZMG,8,347,36,11,27,,,,,0,0,6.748743685283336,all,all,3.0,11.0,0.55,6.52
ZMG,8,347,36,12,27,,,,,0,0,0.623115931777195,about,about,5.0,12.0,0.6,6.4
ZMG,8,347,36,13,27,,,,,0,0,3.797667237765471,the,the,3.0,13.0,0.65,7.73
ZMG,8,347,36,14,27,,,,,0,0,7.854506826936367,original,original,8.0,14.0,0.7,5.16
ZMG,8,347,36,15,27,,,,,0,0,13.811072109000024,"conflict,",conflict,8.0,15.0,0.75,4.64
ZMG,8,347,36,16,27,,,,,0,0,5.8470764829928195,just,just,4.0,16.0,0.8,6.43
ZMG,8,347,36,17,27,,,,,0,0,3.641042981590013,like,like,4.0,17.0,0.85,6.41
ZMG,8,347,36,18,27,,,,,0,0,2.9213213851267885,the,the,3.0,18.0,0.9,7.73
ZMG,8,347,36,19,27,,,,,0,0,5.7659250933219965,movie,movie,5.0,19.0,0.95,5.16
ZMG,8,347,36,20,27,,,,,0,0,4.478290556355521,does.,does,4.0,20.0,1.0,5.74
ZMG,8,347,36,21,27,,,,,0,0,,,,,,,
ZMG,8,347,36,22,27,,,,,0,0,,,,,,,
ZMG,8,347,36,23,27,,,,,0,0,,,,,,,
ZMG,8,347,36,24,27,,,,,0,0,,,,,,,
ZMG,8,347,36,25,27,,,,,0,0,,,,,,,
ZMG,8,347,36,26,27,,,,,0,0,,,,,,,
ZMG,8,348,37,0,12,,,,,0,0,19.71787077138351,Distinctly,distinctly,10.0,0.0,0.0,3.53
ZMG,8,348,37,1,12,,,,,0,0,30.757703531393382,sub-par...,sub-par,7.0,1.0,0.058823529411764705,4.03
ZMG,8,348,37,2,12,,,,,0,0,9.601841616604657,more,more,4.0,2.0,0.11764705882352941,6.36
ZMG,8,348,37,3,12,,,,,0,0,10.476928556239026,likely,likely,6.0,3.0,0.17647058823529413,5.2
ZMG,8,348,37,4,12,,,,,0,0,0.651228473861206,to,to,2.0,4.0,0.23529411764705882,7.43
ZMG,8,348,37,5,12,,,,,0,0,11.059034107030753,drown,drown,5.0,5.0,0.29411764705882354,3.68
ZMG,8,348,37,6,12,,,,,0,0,7.15590366810319,a,a,1.0,6.0,0.35294117647058826,7.36
ZMG,8,348,37,7,12,,,,,0,0,13.06542567576309,viewer,viewer,6.0,7.0,0.4117647058823529,3.77
ZMG,8,348,37,8,12,,,,,0,0,2.6943249239059845,in,in,2.0,8.0,0.47058823529411764,7.27
ZMG,8,348,37,9,12,,,,,0,0,9.483687471670098,boredom,boredom,7.0,9.0,0.5294117647058824,3.46
ZMG,8,348,37,10,12,254.0,254.0,254.0,254.0,1,1,2.8025427711869457,than,than,4.0,10.0,0.5882352941176471,6.13
ZMG,8,348,37,11,12,258.0,258.0,700.0,446.0,2,0,2.8751452472486805,to,to,2.0,11.0,0.6470588235294118,7.43
ZMG,8,349,38,0,9,,,,,0,0,18.252938373737987,Godard's,godard's,8.0,0.0,0.0,1.93
ZMG,8,349,38,1,9,418.0,418.0,578.0,578.0,2,0,16.56453584714495,ode,ode,3.0,1.0,0.03125,3.31
ZMG,8,349,38,2,9,190.0,190.0,190.0,190.0,1,0,0.6866763339784921,to,to,2.0,2.0,0.0625,7.43
ZMG,8,349,38,3,9,,,,,0,0,17.311414536075315,tackling,tackling,8.0,3.0,0.09375,3.5
ZMG,8,349,38,4,9,234.0,234.0,234.0,234.0,1,0,10.853294701456592,life's,life's,6.0,4.0,0.125,3.89
ZMG,8,349,38,5,9,,,,,0,0,22.93024596380207,wonderment,wonderment,10.0,5.0,0.15625,2.39
ZMG,8,349,38,6,9,404.0,610.0,610.0,610.0,2,0,3.3037093308816656,is,is,2.0,6.0,0.1875,7.07
ZMG,8,349,38,7,9,,,,,0,0,3.539504080555309,a,a,1.0,7.0,0.21875,7.36
ZMG,8,349,38,8,9,,,,,0,0,15.281613720803438,rambling,rambling,8.0,8.0,0.25,3.21
