subject,session,global_sent_idx,local_sent_idx,word_idx,word_count,FFD,GD,TRT,nFix,reg
ZPH,1,10,10,10,18,168.0,168.0,168.0,1,0
ZPH,1,10,10,11,18,240.0,240.0,240.0,1,1
ZPH,1,10,10,12,18,150.0,150.0,150.0,1,0
ZPH,1,10,10,13,18,194.0,194.0,194.0,1,0
ZPH,1,10,10,14,18,176.0,176.0,346.0,2,1
ZPH,1,10,10,15,18,170.0,170.0,170.0,1,0
ZPH,1,10,10,16,18,172.0,172.0,172.0,1,0
ZPH,1,10,10,17,18,184.0,184.0,184.0,1,0
ZPH,1,11,11,0,7,,,,0,0
ZPH,1,11,11,1,7,164.0,164.0,164.0,1,0
ZPH,1,11,11,2,7,174.0,174.0,174.0,1,0
ZPH,1,11,11,3,7,,,,0,0
ZPH,1,11,11,4,7,216.0,216.0,216.0,1,0
ZPH,1,11,11,5,7,502.0,502.0,502.0,1,0
ZPH,1,11,11,6,7,,,,0,0
ZPH,1,12,12,0,7,,,,0,0
ZPH,1,12,12,1,7,152.0,258.0,258.0,2,1
ZPH,1,12,12,2,7,,,,0,0
ZPH,1,12,12,3,7,138.0,138.0,778.0,4,1
ZPH,1,12,12,4,7,254.0,382.0,644.0,3,0
ZPH,1,12,12,5,7,228.0,228.0,228.0,1,0
ZPH,1,12,12,6,7,212.0,212.0,412.0,2,0
ZPH,1,13,13,0,23,234.0,234.0,234.0,1,1
ZPH,1,13,13,1,23,200.0,692.0,856.0,4,0
ZPH,1,13,13,2,23,,,,0,0
ZPH,1,13,13,3,23,,,,0,0
ZPH,1,13,13,4,23,186.0,186.0,390.0,2,0
ZPH,1,13,13,5,23,210.0,210.0,210.0,1,0
ZPH,1,13,13,6,23,204.0,488.0,488.0,2,0
ZPH,1,13,13,7,23,,,,0,0
ZPH,1,13,13,8,23,248.0,380.0,380.0,2,0
ZPH,1,13,13,9,23,132.0,284.0,436.0,3,0
ZPH,1,13,13,10,23,154.0,154.0,154.0,1,1
ZPH,1,13,13,11,23,166.0,166.0,166.0,1,0
ZPH,1,13,13,12,23,156.0,156.0,304.0,2,1
ZPH,1,13,13,13,23,,,,0,0
ZPH,1,13,13,14,23,210.0,210.0,210.0,1,0
ZPH,1,13,13,15,23,164.0,164.0,164.0,1,1
ZPH,1,13,13,16,23,154.0,154.0,154.0,1,1
ZPH,1,13,13,17,23,138.0,138.0,138.0,1,0
ZPH,1,13,13,18,23,,,,0,0
ZPH,1,13,13,19,23,,,,0,0
ZPH,1,13,13,20,23,146.0,146.0,146.0,1,1
ZPH,1,13,13,21,23,,,,0,0
ZPH,1,13,13,22,23,118.0,118.0,438.0,3,0
ZPH,1,14,14,0,8,,,,0,0
ZPH,1,14,14,1,8,194.0,194.0,194.0,1,0
ZPH,1,14,14,2,8,,,,0,0
ZPH,1,14,14,3,8,222.0,222.0,492.0,3,1
ZPH,1,14,14,4,8,,,,0,0
ZPH,1,14,14,5,8,180.0,180.0,472.0,3,0
ZPH,1,14,14,6,8,,,,0,0
ZPH,1,14,14,7,8,244.0,518.0,518.0,2,0
ZPH,1,15,15,0,21,,,,0,0
ZPH,1,15,15,1,21,,,,0,0
ZPH,1,15,15,2,21,190.0,190.0,190.0,1,0
ZPH,1,15,15,3,21,,,,0,0
ZPH,1,15,15,4,21,202.0,202.0,202.0,1,0
ZPH,1,15,15,5,21,,,,0,0
ZPH,1,15,15,6,21,208.0,208.0,208.0,1,0
ZPH,1,15,15,7,21,104.0,104.0,104.0,1,0
ZPH,1,15,15,8,21,192.0,192.0,192.0,1,0
ZPH,1,15,15,9,21,,,,0,0
ZPH,1,15,15,10,21,,,,0,0
ZPH,1,15,15,11,21,,,,0,0
ZPH,1,15,15,12,21,,,,0,0
ZPH,1,15,15,13,21,200.0,584.0,584.0,3,0
ZPH,1,15,15,14,21,232.0,232.0,232.0,1,0
ZPH,1,15,15,15,21,,,,0,0
ZPH,1,15,15,16,21,104.0,104.0,104.0,1,1
ZPH,1,15,15,17,21,190.0,190.0,190.0,1,1
ZPH,1,15,15,18,21,,,,0,0
ZPH,1,15,15,19,21,176.0,176.0,176.0,1,0
ZPH,1,15,15,20,21,148.0,148.0,148.0,1,0
ZPH,1,16,16,0,13,352.0,352.0,822.0,3,1
ZPH,1,16,16,1,13,386.0,386.0,386.0,1,1
ZPH,1,16,16,2,13,,,,0,0
ZPH,1,16,16,3,13,224.0,224.0,550.0,2,1
ZPH,1,16,16,4,13,,,,0,0
ZPH,1,16,16,5,13,228.0,380.0,732.0,3,0
ZPH,1,16,16,6,13,234.0,234.0,234.0,1,0
ZPH,1,16,16,7,13,,,,0,0
ZPH,1,16,16,8,13,168.0,168.0,168.0,1,0
ZPH,1,16,16,9,13,240.0,828.0,828.0,2,0
ZPH,1,16,16,10,13,248.0,248.0,248.0,1,0
ZPH,1,16,16,11,13,262.0,262.0,262.0,1,0
ZPH,1,16,16,12,13,,,,0,0
ZPH,1,17,17,0,36,,,,0,0
ZPH,1,17,17,1,36,168.0,352.0,352.0,2,0
ZPH,1,17,17,2,36,,,,0,0
ZPH,1,17,17,3,36,222.0,222.0,222.0,1,0
ZPH,1,17,17,4,36,162.0,162.0,162.0,1,0
ZPH,1,17,17,5,36,176.0,176.0,176.0,1,1
ZPH,1,17,17,6,36,186.0,186.0,186.0,1,0
ZPH,1,17,17,7,36,,,,0,0
ZPH,1,17,17,8,36,126.0,126.0,308.0,2,0
ZPH,1,17,17,9,36,,,,0,0
ZPH,1,17,17,10,36,200.0,200.0,200.0,1,0
ZPH,1,17,17,11,36,202.0,202.0,202.0,1,0
ZPH,1,17,17,12,36,,,,0,0
ZPH,1,17,17,13,36,212.0,212.0,212.0,1,1
ZPH,1,17,17,14,36,260.0,260.0,260.0,1,0
ZPH,1,17,17,15,36,148.0,148.0,442.0,2,1
ZPH,1,17,17,16,36,158.0,158.0,614.0,3,1
ZPH,1,17,17,17,36,364.0,364.0,1320.0,5,1
ZPH,1,17,17,18,36,,,,0,0
ZPH,1,17,17,19,36,198.0,434.0,434.0,2,0
ZPH,1,17,17,20,36,,,,0,0
ZPH,1,17,17,21,36,,,,0,0
ZPH,1,17,17,22,36,,,,0,0
ZPH,1,17,17,23,36,,,,0,0
ZPH,1,17,17,24,36,,,,0,0
ZPH,1,17,17,25,36,,,,0,0
ZPH,1,17,17,26,36,,,,0,0
ZPH,1,17,17,27,36,,,,0,0
ZPH,1,17,17,28,36,,,,0,0
ZPH,1,17,17,29,36,,,,0,0
ZPH,1,17,17,30,36,,,,0,0
ZPH,1,17,17,31,36,,,,0,0
ZPH,1,17,17,32,36,,,,0,0
ZPH,1,17,17,33,36,,,,0,0
ZPH,1,17,17,34,36,,,,0,0
ZPH,1,17,17,35,36,,,,0,0
ZPH,1,18,18,0,28,,,,0,0
ZPH,1,18,18,1,28,,,,0,0
ZPH,1,18,18,2,28,152.0,152.0,152.0,1,1
ZPH,1,18,18,3,28,192.0,192.0,192.0,1,0
ZPH,1,18,18,4,28,,,,0,0
ZPH,1,18,18,5,28,,,,0,0
ZPH,1,18,18,6,28,,,,0,0
ZPH,1,18,18,7,28,,,,0,0
ZPH,1,18,18,8,28,,,,0,0
ZPH,1,18,18,9,28,,,,0,0
ZPH,1,18,18,10,28,,,,0,0
ZPH,1,18,18,11,28,,,,0,0
ZPH,1,18,18,12,28,,,,0,0
ZPH,1,18,18,13,28,,,,0,0
ZPH,1,18,18,14,28,,,,0,0
ZPH,1,18,18,15,28,,,,0,0
ZPH,1,18,18,16,28,,,,0,0
ZPH,1,18,18,17,28,,,,0,0
ZPH,1,18,18,18,28,,,,0,0
ZPH,1,18,18,19,28,,,,0,0
ZPH,1,18,18,20,28,,,,0,0
ZPH,1,18,18,21,28,,,,0,0
ZPH,1,18,18,22,28,,,,0,0
ZPH,1,18,18,23,28,,,,0,0
ZPH,1,18,18,24,28,,,,0,0
ZPH,1,18,18,25,28,,,,0,0
ZPH,1,18,18,26,28,,,,0,0
ZPH,1,18,18,27,28,,,,0,0
ZPH,1,19,19,0,25,196.0,358.0,358.0,2,0
ZPH,1,19,19,1,25,,,,0,0
ZPH,1,19,19,2,25,504.0,504.0,780.0,2,1
ZPH,1,19,19,3,25,332.0,332.0,754.0,2,0
ZPH,1,19,19,4,25,,,,0,0
ZPH,1,19,19,5,25,,,,0,0
ZPH,1,19,19,6,25,,,,0,0
ZPH,1,19,19,7,25,,,,0,0
ZPH,1,19,19,8,25,,,,0,0
ZPH,1,19,19,9,25,,,,0,0
ZPH,1,19,19,10,25,,,,0,0
ZPH,1,19,19,11,25,,,,0,0
ZPH,1,19,19,12,25,,,,0,0
ZPH,1,19,19,13,25,,,,0,0
ZPH,1,19,19,14,25,,,,0,0
ZPH,1,19,19,15,25,,,,0,0
ZPH,1,19,19,16,25,,,,0,0
ZPH,1,19,19,17,25,,,,0,0
ZPH,1,19,19,18,25,,,,0,0
ZPH,1,19,19,19,25,,,,0,0
ZPH,1,19,19,20,25,,,,0,0
ZPH,1,19,19,21,25,,,,0,0
ZPH,1,19,19,22,25,,,,0,0
ZPH,1,19,19,23,25,,,,0,0
ZPH,1,19,19,24,25,,,,0,0
ZPH,1,20,20,0,21,,,,0,0
ZPH,1,20,20,1,21,168.0,282.0,478.0,3,1
ZPH,1,20,20,2,21,200.0,442.0,832.0,4,0
ZPH,1,20,20,3,21,468.0,468.0,624.0,2,0
ZPH,1,20,20,4,21,,,,0,0
ZPH,1,20,20,5,21,126.0,126.0,126.0,1,0
ZPH,1,20,20,6,21,,,,0,0
ZPH,1,20,20,7,21,,,,0,0
ZPH,1,20,20,8,21,,,,0,0
ZPH,1,20,20,9,21,,,,0,0
ZPH,1,20,20,10,21,,,,0,0
ZPH,1,20,20,11,21,,,,0,0
ZPH,1,20,20,12,21,,,,0,0
ZPH,1,20,20,13,21,,,,0,0
ZPH,1,20,20,14,21,,,,0,0
ZPH,1,20,20,15,21,,,,0,0
ZPH,1,20,20,16,21,,,,0,0
ZPH,1,20,20,17,21,,,,0,0
ZPH,1,20,20,18,21,,,,0,0
ZPH,1,20,20,19,21,,,,0,0
ZPH,1,20,20,20,21,,,,0,0
ZPH,1,21,21,0,17,180.0,180.0,180.0,1,1
ZPH,1,21,21,1,17,354.0,354.0,354.0,1,0
ZPH,1,21,21,2,17,90.0,90.0,90.0,1,0
ZPH,1,21,21,3,17,198.0,198.0,198.0,1,0
ZPH,1,21,21,4,17,,,,0,0
ZPH,1,21,21,5,17,,,,0,0
ZPH,1,21,21,6,17,116.0,116.0,116.0,1,0
ZPH,1,21,21,7,17,196.0,196.0,470.0,2,1
ZPH,1,21,21,8,17,208.0,208.0,584.0,3,0
ZPH,1,21,21,9,17,158.0,158.0,462.0,2,1
ZPH,1,21,21,10,17,288.0,474.0,688.0,3,0
ZPH,1,21,21,11,17,,,,0,0
ZPH,1,21,21,12,17,302.0,302.0,302.0,1,0
ZPH,1,21,21,13,17,,,,0,0
ZPH,1,21,21,14,17,,,,0,0
ZPH,1,21,21,15,17,,,,0,0
ZPH,1,21,21,16,17,,,,0,0
ZPH,1,22,22,0,16,208.0,208.0,208.0,1,1
ZPH,1,22,22,1,16,154.0,154.0,154.0,1,1
ZPH,1,22,22,2,16,162.0,162.0,162.0,1,0
ZPH,1,22,22,3,16,112.0,112.0,292.0,2,0
ZPH,1,22,22,4,16,232.0,232.0,470.0,2,1
ZPH,1,22,22,5,16,224.0,224.0,224.0,1,0
ZPH,1,22,22,6,16,210.0,210.0,210.0,1,0
ZPH,1,22,22,7,16,158.0,158.0,158.0,1,0
ZPH,1,22,22,8,16,,,,0,0
ZPH,1,22,22,9,16,192.0,192.0,192.0,1,0
ZPH,1,22,22,10,16,164.0,350.0,350.0,2,0
ZPH,1,22,22,11,16,,,,0,0
ZPH,1,22,22,12,16,190.0,190.0,384.0,2,1
ZPH,1,22,22,13,16,,,,0,0
ZPH,1,22,22,14,16,138.0,138.0,500.0,3,0
ZPH,1,22,22,15,16,146.0,146.0,146.0,1,0
ZPH,1,23,23,0,6,172.0,172.0,172.0,1,0
ZPH,1,23,23,1,6,,,,0,0
ZPH,1,23,23,2,6,,,,0,0
ZPH,1,23,23,3,6,,,,0,0
ZPH,1,23,23,4,6,196.0,196.0,196.0,1,0
ZPH,1,23,23,5,6,208.0,208.0,428.0,2,0
ZPH,1,24,24,0,7,,,,0,0
ZPH,1,24,24,1,7,230.0,310.0,310.0,2,1
ZPH,1,24,24,2,7,120.0,120.0,120.0,1,0
ZPH,1,24,24,3,7,,,,0,0
ZPH,1,24,24,4,7,242.0,906.0,906.0,4,0
ZPH,1,24,24,5,7,212.0,212.0,212.0,1,0
ZPH,1,24,24,6,7,,,,0,0
ZPH,1,25,25,0,12,122.0,122.0,122.0,1,1
ZPH,1,25,25,1,12,278.0,278.0,446.0,2,1
ZPH,1,25,25,2,12,178.0,308.0,910.0,5,1
ZPH,1,25,25,3,12,,,,0,0
ZPH,1,25,25,4,12,218.0,218.0,218.0,1,0
ZPH,1,25,25,5,12,276.0,276.0,276.0,1,1
ZPH,1,25,25,6,12,242.0,242.0,446.0,2,0
ZPH,1,25,25,7,12,,,,0,0
ZPH,1,25,25,8,12,,,,0,0
ZPH,1,25,25,9,12,,,,0,0
ZPH,1,25,25,10,12,,,,0,0
ZPH,1,25,25,11,12,164.0,598.0,598.0,2,0
ZPH,1,26,26,0,8,,,,0,0
ZPH,1,26,26,1,8,,,,0,0
ZPH,1,26,26,2,8,164.0,228.0,228.0,2,0
ZPH,1,26,26,3,8,,,,0,0
ZPH,1,26,26,4,8,,,,0,0
ZPH,1,26,26,5,8,142.0,142.0,142.0,1,0
ZPH,1,26,26,6,8,,,,0,0
ZPH,1,26,26,7,8,200.0,296.0,296.0,2,0
ZPH,1,27,27,0,10,,,,0,0
ZPH,1,27,27,1,10,188.0,188.0,188.0,1,1
ZPH,1,27,27,2,10,122.0,122.0,486.0,2,0
ZPH,1,27,27,3,10,276.0,276.0,276.0,1,0
ZPH,1,27,27,4,10,200.0,200.0,200.0,1,1
ZPH,1,27,27,5,10,296.0,296.0,296.0,1,1
ZPH,1,27,27,6,10,224.0,628.0,1358.0,4,0
ZPH,1,27,27,7,10,,,,0,0
ZPH,1,27,27,8,10,360.0,732.0,732.0,2,0
ZPH,1,27,27,9,10,,,,0,0
ZPH,1,28,28,0,9,,,,0,0
ZPH,1,28,28,1,9,64.0,428.0,428.0,3,1
ZPH,1,28,28,2,9,214.0,412.0,412.0,2,0
ZPH,1,28,28,3,9,62.0,62.0,62.0,1,0
ZPH,1,28,28,4,9,172.0,172.0,172.0,1,0
ZPH,1,28,28,5,9,252.0,252.0,252.0,1,0
ZPH,1,28,28,6,9,,,,0,0
ZPH,1,28,28,7,9,,,,0,0
ZPH,1,28,28,8,9,172.0,172.0,172.0,1,0
ZPH,1,29,29,0,27,170.0,170.0,170.0,1,1
ZPH,1,29,29,1,27,408.0,408.0,660.0,2,1
ZPH,1,29,29,2,27,206.0,206.0,354.0,2,1
ZPH,1,29,29,3,27,298.0,298.0,298.0,1,0
ZPH,1,29,29,4,27,174.0,174.0,174.0,1,0
ZPH,1,29,29,5,27,,,,0,0
ZPH,1,29,29,6,27,176.0,176.0,176.0,1,0
ZPH,1,29,29,7,27,188.0,188.0,188.0,1,0
ZPH,1,29,29,8,27,,,,0,0
ZPH,1,29,29,9,27,184.0,184.0,184.0,1,0
ZPH,1,29,29,10,27,,,,0,0
ZPH,1,29,29,11,27,,,,0,0
ZPH,1,29,29,12,27,234.0,520.0,694.0,3,1
ZPH,1,29,29,13,27,504.0,504.0,504.0,1,0
ZPH,1,29,29,14,27,,,,0,0
ZPH,1,29,29,15,27,,,,0,0
ZPH,1,29,29,16,27,344.0,344.0,344.0,1,0
ZPH,1,29,29,17,27,,,,0,0
ZPH,1,29,29,18,27,212.0,212.0,212.0,1,0
ZPH,1,29,29,19,27,218.0,218.0,218.0,1,0
ZPH,1,29,29,20,27,,,,0,0
ZPH,1,29,29,21,27,,,,0,0
ZPH,1,29,29,22,27,242.0,242.0,242.0,1,0
ZPH,1,29,29,23,27,,,,0,0
ZPH,1,29,29,24,27,,,,0,0
ZPH,1,29,29,25,27,196.0,196.0,232.0,2,1
ZPH,1,29,29,26,27,196.0,346.0,346.0,2,0
ZPH,1,30,30,0,16,,,,0,0
ZPH,1,30,30,1,16,226.0,328.0,328.0,2,0
ZPH,1,30,30,2,16,,,,0,0
ZPH,1,30,30,3,16,,,,0,0
ZPH,1,30,30,4,16,150.0,150.0,150.0,1,1
ZPH,1,30,30,5,16,258.0,258.0,258.0,1,0
ZPH,1,30,30,6,16,,,,0,0
ZPH,1,30,30,7,16,202.0,202.0,614.0,3,1
ZPH,1,30,30,8,16,,,,0,0
ZPH,1,30,30,9,16,240.0,240.0,562.0,3,0
ZPH,1,30,30,10,16,418.0,418.0,418.0,1,0
ZPH,1,30,30,11,16,,,,0,0
ZPH,1,30,30,12,16,,,,0,0
ZPH,1,30,30,13,16,,,,0,0
ZPH,1,30,30,14,16,,,,0,0
ZPH,1,30,30,15,16,,,,0,0
ZPH,1,31,31,0,23,242.0,242.0,484.0,2,1
ZPH,1,31,31,1,23,122.0,122.0,358.0,2,0
ZPH,1,31,31,2,23,224.0,428.0,428.0,2,0
ZPH,1,31,31,3,23,194.0,368.0,368.0,2,0
ZPH,1,31,31,4,23,166.0,372.0,372.0,2,0
ZPH,1,31,31,5,23,144.0,144.0,144.0,1,1
ZPH,1,31,31,6,23,124.0,124.0,186.0,2,0
ZPH,1,31,31,7,23,,,,0,0
ZPH,1,31,31,8,23,212.0,212.0,212.0,1,1
ZPH,1,31,31,9,23,176.0,176.0,358.0,2,0
ZPH,1,31,31,10,23,102.0,102.0,380.0,2,0
ZPH,1,31,31,11,23,,,,0,0
ZPH,1,31,31,12,23,,,,0,0
ZPH,1,31,31,13,23,,,,0,0
ZPH,1,31,31,14,23,,,,0,0
ZPH,1,31,31,15,23,,,,0,0
ZPH,1,31,31,16,23,,,,0,0
ZPH,1,31,31,17,23,,,,0,0
ZPH,1,31,31,18,23,,,,0,0
ZPH,1,31,31,19,23,,,,0,0
ZPH,1,31,31,20,23,,,,0,0
ZPH,1,31,31,21,23,,,,0,0
ZPH,1,31,31,22,23,,,,0,0
ZPH,1,32,32,0,17,,,,0,0
ZPH,1,32,32,1,17,204.0,648.0,648.0,3,0
ZPH,1,32,32,2,17,,,,0,0
ZPH,1,32,32,3,17,210.0,504.0,504.0,2,0
ZPH,1,32,32,4,17,,,,0,0
ZPH,1,32,32,5,17,,,,0,0
ZPH,1,32,32,6,17,,,,0,0
ZPH,1,32,32,7,17,,,,0,0
ZPH,1,32,32,8,17,,,,0,0
ZPH,1,32,32,9,17,,,,0,0
ZPH,1,32,32,10,17,,,,0,0
ZPH,1,32,32,11,17,,,,0,0
ZPH,1,32,32,12,17,,,,0,0
ZPH,1,32,32,13,17,,,,0,0
ZPH,1,32,32,14,17,,,,0,0
ZPH,1,32,32,15,17,,,,0,0
ZPH,1,32,32,16,17,,,,0,0
ZPH,1,33,33,0,21,,,,0,0
ZPH,1,33,33,1,21,326.0,326.0,740.0,3,1
ZPH,1,33,33,2,21,,,,0,0
ZPH,1,33,33,3,21,172.0,172.0,332.0,2,0
ZPH,1,33,33,4,21,,,,0,0
ZPH,1,33,33,5,21,310.0,310.0,310.0,1,0
ZPH,1,33,33,6,21,240.0,240.0,240.0,1,0
ZPH,1,33,33,7,21,,,,0,0
ZPH,1,33,33,8,21,,,,0,0
ZPH,1,33,33,9,21,344.0,344.0,344.0,1,0
ZPH,1,33,33,10,21,,,,0,0
ZPH,1,33,33,11,21,,,,0,0
ZPH,1,33,33,12,21,,,,0,0
ZPH,1,33,33,13,21,,,,0,0
ZPH,1,33,33,14,21,,,,0,0
ZPH,1,33,33,15,21,,,,0,0
ZPH,1,33,33,16,21,,,,0,0
ZPH,1,33,33,17,21,,,,0,0
ZPH,1,33,33,18,21,,,,0,0
ZPH,1,33,33,19,21,,,,0,0
ZPH,1,33,33,20,21,,,,0,0
ZPH,1,34,34,0,5,214.0,290.0,290.0,2,0
ZPH,1,34,34,1,5,206.0,206.0,206.0,1,0
ZPH,1,34,34,2,5,206.0,420.0,840.0,4,1
ZPH,1,34,34,3,5,186.0,682.0,1076.0,5,0
ZPH,1,34,34,4,5,,,,0,0
ZPH,1,35,35,0,26,,,,0,0
ZPH,1,35,35,1,26,234.0,348.0,348.0,2,0
ZPH,1,35,35,2,26,488.0,488.0,488.0,1,0
ZPH,1,35,35,3,26,,,,0,0
ZPH,1,35,35,4,26,,,,0,0
ZPH,1,35,35,5,26,,,,0,0
ZPH,1,35,35,6,26,,,,0,0
ZPH,1,35,35,7,26,,,,0,0
ZPH,1,35,35,8,26,,,,0,0
ZPH,1,35,35,9,26,,,,0,0
ZPH,1,35,35,10,26,,,,0,0
ZPH,1,35,35,11,26,,,,0,0
ZPH,1,35,35,12,26,,,,0,0
ZPH,1,35,35,13,26,,,,0,0
ZPH,1,35,35,14,26,,,,0,0
ZPH,1,35,35,15,26,,,,0,0
ZPH,1,35,35,16,26,,,,0,0
ZPH,1,35,35,17,26,,,,0,0
ZPH,1,35,35,18,26,,,,0,0
ZPH,1,35,35,19,26,,,,0,0
ZPH,1,35,35,20,26,,,,0,0
ZPH,1,35,35,21,26,,,,0,0
ZPH,1,35,35,22,26,,,,0,0
ZPH,1,35,35,23,26,,,,0,0
ZPH,1,35,35,24,26,,,,0,0
ZPH,1,35,35,25,26,,,,0,0
ZPH,1,36,36,0,28,,,,0,0
ZPH,1,36,36,1,28,116.0,264.0,264.0,2,0
ZPH,1,36,36,2,28,362.0,362.0,546.0,2,1
ZPH,1,36,36,3,28,168.0,168.0,168.0,1,0
ZPH,1,36,36,4,28,192.0,192.0,402.0,2,0
ZPH,1,36,36,5,28,380.0,380.0,380.0,1,0
ZPH,1,36,36,6,28,414.0,414.0,414.0,1,0
ZPH,1,36,36,7,28,,,,0,0
ZPH,1,36,36,8,28,,,,0,0
ZPH,1,36,36,9,28,,,,0,0
ZPH,1,36,36,10,28,,,,0,0
ZPH,1,36,36,11,28,,,,0,0
ZPH,1,36,36,12,28,,,,0,0
ZPH,1,36,36,13,28,,,,0,0
ZPH,1,36,36,14,28,,,,0,0
ZPH,1,36,36,15,28,,,,0,0
ZPH,1,36,36,16,28,,,,0,0
ZPH,1,36,36,17,28,,,,0,0
ZPH,1,36,36,18,28,,,,0,0
ZPH,1,36,36,19,28,,,,0,0
ZPH,1,36,36,20,28,,,,0,0
ZPH,1,36,36,21,28,,,,0,0
ZPH,1,36,36,22,28,,,,0,0
ZPH,1,36,36,23,28,,,,0,0
ZPH,1,36,36,24,28,,,,0,0
ZPH,1,36,36,25,28,,,,0,0
ZPH,1,36,36,26,28,,,,0,0
ZPH,1,36,36,27,28,,,,0,0
ZPH,1,37,37,0,11,160.0,540.0,540.0,3,0
ZPH,1,37,37,1,11,230.0,230.0,230.0,1,0
ZPH,1,37,37,2,11,232.0,232.0,870.0,3,1
ZPH,1,37,37,3,11,216.0,216.0,216.0,1,0
ZPH,1,37,37,4,11,530.0,530.0,530.0,1,0
ZPH,1,37,37,5,11,154.0,154.0,154.0,1,0
ZPH,1,37,37,6,11,190.0,190.0,190.0,1,0
ZPH,1,37,37,7,11,202.0,202.0,202.0,1,0
ZPH,1,37,37,8,11,,,,0,0
ZPH,1,37,37,9,11,,,,0,0
ZPH,1,37,37,10,11,196.0,196.0,196.0,1,0
ZPH,1,38,38,0,22,,,,0,0
ZPH,1,38,38,1,22,,,,0,0
ZPH,1,38,38,2,22,134.0,296.0,538.0,3,1
ZPH,1,38,38,3,22,224.0,224.0,480.0,2,1
ZPH,1,38,38,4,22,,,,0,0
ZPH,1,38,38,5,22,148.0,148.0,148.0,1,0
ZPH,1,38,38,6,22,,,,0,0
ZPH,1,38,38,7,22,172.0,398.0,398.0,2,0
ZPH,1,38,38,8,22,146.0,146.0,146.0,1,0
ZPH,1,38,38,9,22,436.0,1278.0,1704.0,6,0
ZPH,1,38,38,10,22,,,,0,0
ZPH,1,38,38,11,22,,,,0,0
ZPH,1,38,38,12,22,,,,0,0
ZPH,1,38,38,13,22,,,,0,0
ZPH,1,38,38,14,22,,,,0,0
ZPH,1,38,38,15,22,,,,0,0
ZPH,1,38,38,16,22,,,,0,0
ZPH,1,38,38,17,22,,,,0,0
ZPH,1,38,38,18,22,,,,0,0
ZPH,1,38,38,19,22,,,,0,0
ZPH,1,38,38,20,22,,,,0,0
ZPH,1,38,38,21,22,,,,0,0
ZPH,1,39,39,0,17,,,,0,0
ZPH,1,39,39,1,17,,,,0,0
ZPH,1,39,39,2,17,,,,0,0
ZPH,1,39,39,3,17,240.0,240.0,240.0,1,0
ZPH,1,39,39,4,17,210.0,210.0,210.0,1,0
ZPH,1,39,39,5,17,238.0,238.0,646.0,2,1
ZPH,1,39,39,6,17,,,,0,0
ZPH,1,39,39,7,17,656.0,656.0,840.0,2,0
ZPH,1,39,39,8,17,,,,0,0
ZPH,1,39,39,9,17,,,,0,0
ZPH,1,39,39,10,17,,,,0,0
ZPH,1,39,39,11,17,,,,0,0
ZPH,1,39,39,12,17,,,,0,0
ZPH,1,39,39,13,17,,,,0,0
ZPH,1,39,39,14,17,,,,0,0
ZPH,1,39,39,15,17,,,,0,0
ZPH,1,39,39,16,17,,,,0,0
ZPH,1,40,40,0,3,168.0,168.0,340.0,2,1
ZPH,1,40,40,1,3,174.0,174.0,174.0,1,0
ZPH,1,40,40,2,3,160.0,160.0,160.0,1,0
ZPH,2,41,0,0,6,,,,0,0
ZPH,2,41,0,1,6,202.0,202.0,428.0,2,1
ZPH,2,41,0,2,6,,,,0,0
ZPH,2,41,0,3,6,124.0,124.0,866.0,4,0
ZPH,2,41,0,4,6,,,,0,0
ZPH,2,41,0,5,6,,,,0,0
ZPH,2,42,1,0,9,,,,0,0
ZPH,2,42,1,1,9,196.0,416.0,416.0,2,0
ZPH,2,42,1,2,9,,,,0,0
ZPH,2,42,1,3,9,212.0,212.0,712.0,4,1
ZPH,2,42,1,4,9,170.0,170.0,170.0,1,0
ZPH,2,42,1,5,9,200.0,200.0,200.0,1,0
ZPH,2,42,1,6,9,204.0,204.0,204.0,1,0
ZPH,2,42,1,7,9,202.0,202.0,202.0,1,0
ZPH,2,42,1,8,9,192.0,192.0,192.0,1,0
ZPH,2,43,2,0,6,,,,0,0
ZPH,2,43,2,1,6,198.0,198.0,198.0,1,1
ZPH,2,43,2,2,6,,,,0,0
ZPH,2,43,2,3,6,132.0,132.0,588.0,3,1
ZPH,2,43,2,4,6,,,,0,0
ZPH,2,43,2,5,6,156.0,156.0,156.0,1,0
ZPH,2,44,3,0,11,,,,0,0
ZPH,2,44,3,1,11,,,,0,0
ZPH,2,44,3,2,11,,,,0,0
ZPH,2,44,3,3,11,,,,0,0
ZPH,2,44,3,4,11,164.0,164.0,348.0,2,1
ZPH,2,44,3,5,11,226.0,226.0,416.0,2,1
ZPH,2,44,3,6,11,292.0,292.0,292.0,1,0
ZPH,2,44,3,7,11,,,,0,0
ZPH,2,44,3,8,11,416.0,416.0,416.0,1,0
ZPH,2,44,3,9,11,,,,0,0
ZPH,2,44,3,10,11,,,,0,0
ZPH,2,45,4,0,19,,,,0,0
ZPH,2,45,4,1,19,156.0,156.0,156.0,1,0
ZPH,2,45,4,2,19,182.0,182.0,182.0,1,1
ZPH,2,45,4,3,19,190.0,190.0,442.0,2,0
ZPH,2,45,4,4,19,254.0,424.0,424.0,2,0
ZPH,2,45,4,5,19,130.0,130.0,318.0,2,1
ZPH,2,45,4,6,19,192.0,192.0,374.0,2,1
ZPH,2,45,4,7,19,278.0,278.0,278.0,1,0
ZPH,2,45,4,8,19,170.0,170.0,398.0,2,0
